@relation index_dmc_new_attributes_8(1)

@attribute cd0 numeric
@attribute cd1 numeric
@attribute cd2 numeric
@attribute cd3 numeric
@attribute cd4 numeric
@attribute cd5 numeric
@attribute cd6 numeric
@attribute cd7 numeric
@attribute cd8 numeric
@attribute cd9 numeric
@attribute cd10 numeric
@attribute cd11 numeric
@attribute rcd0 numeric
@attribute rcd1 numeric
@attribute rcd2 numeric
@attribute rcd3 numeric
@attribute rcd4 numeric
@attribute rcd5 numeric
@attribute rcd6 numeric
@attribute rcd7 numeric
@attribute rcd8 numeric
@attribute rcd9 numeric
@attribute rcd10 numeric
@attribute rcd11 numeric
@attribute icd0 numeric
@attribute icd1 numeric
@attribute icd2 numeric
@attribute icd3 numeric
@attribute icd4 numeric
@attribute icd5 numeric
@attribute icd6 numeric
@attribute icd7 numeric
@attribute icd8 numeric
@attribute icd9 numeric
@attribute icd10 numeric
@attribute icd11 numeric
@attribute ird0 numeric
@attribute ird1 numeric
@attribute ird2 numeric
@attribute ird3 numeric
@attribute ird4 numeric
@attribute ird5 numeric
@attribute ird6 numeric
@attribute ird7 numeric
@attribute ird8 numeric
@attribute ird9 numeric
@attribute ird10 numeric
@attribute ird11 numeric
@attribute nr15 numeric
@attribute nr30 numeric
@attribute nr45 numeric
@attribute nr60 numeric
@attribute nr75 numeric
@attribute nr90 numeric
@attribute nr105 numeric
@attribute nr120 numeric
@attribute nr135 numeric
@attribute nr150 numeric
@attribute nr165 numeric
@attribute nr180 numeric
@attribute nr195 numeric
@attribute nr210 numeric
@attribute nr225 numeric
@attribute nr240 numeric
@attribute nr255 numeric
@attribute nr270 numeric
@attribute nr285 numeric
@attribute nr300 numeric
@attribute nr315 numeric
@attribute nr330 numeric
@attribute nr345 numeric
@attribute nr360 numeric
@attribute nr375 numeric
@attribute nr390 numeric
@attribute nr405 numeric
@attribute nr420 numeric
@attribute nr435 numeric
@attribute nr450 numeric
@attribute nr465 numeric
@attribute nr480 numeric
@attribute nr495 numeric
@attribute nr510 numeric
@attribute nr525 numeric
@attribute nr540 numeric
@attribute nr555 numeric
@attribute nr570 numeric
@attribute nr585 numeric
@attribute nr600 numeric
@attribute rnr15 numeric
@attribute rnr30 numeric
@attribute rnr45 numeric
@attribute rnr60 numeric
@attribute rnr75 numeric
@attribute rnr90 numeric
@attribute rnr105 numeric
@attribute rnr120 numeric
@attribute rnr135 numeric
@attribute rnr150 numeric
@attribute rnr165 numeric
@attribute rnr180 numeric
@attribute rnr195 numeric
@attribute rnr210 numeric
@attribute rnr225 numeric
@attribute rnr240 numeric
@attribute rnr255 numeric
@attribute rnr270 numeric
@attribute rnr285 numeric
@attribute rnr300 numeric
@attribute rnr315 numeric
@attribute rnr330 numeric
@attribute rnr345 numeric
@attribute rnr360 numeric
@attribute rnr375 numeric
@attribute rnr390 numeric
@attribute rnr405 numeric
@attribute rnr420 numeric
@attribute rnr435 numeric
@attribute rnr450 numeric
@attribute rnr465 numeric
@attribute rnr480 numeric
@attribute rnr495 numeric
@attribute rnr510 numeric
@attribute rnr525 numeric
@attribute rnr540 numeric
@attribute rnr555 numeric
@attribute rnr570 numeric
@attribute rnr585 numeric
@attribute rnr600 numeric
@attribute inr15 numeric
@attribute inr30 numeric
@attribute inr45 numeric
@attribute inr60 numeric
@attribute inr75 numeric
@attribute inr90 numeric
@attribute inr105 numeric
@attribute inr120 numeric
@attribute inr135 numeric
@attribute inr150 numeric
@attribute inr165 numeric
@attribute inr180 numeric
@attribute inr195 numeric
@attribute inr210 numeric
@attribute inr225 numeric
@attribute inr240 numeric
@attribute inr255 numeric
@attribute inr270 numeric
@attribute inr285 numeric
@attribute inr300 numeric
@attribute inr315 numeric
@attribute inr330 numeric
@attribute inr345 numeric
@attribute inr360 numeric
@attribute inr375 numeric
@attribute inr390 numeric
@attribute inr405 numeric
@attribute inr420 numeric
@attribute inr435 numeric
@attribute inr450 numeric
@attribute inr465 numeric
@attribute inr480 numeric
@attribute inr495 numeric
@attribute inr510 numeric
@attribute inr525 numeric
@attribute inr540 numeric
@attribute inr555 numeric
@attribute inr570 numeric
@attribute inr585 numeric
@attribute inr600 numeric
@attribute irnr15 numeric
@attribute irnr30 numeric
@attribute irnr45 numeric
@attribute irnr60 numeric
@attribute irnr75 numeric
@attribute irnr90 numeric
@attribute irnr105 numeric
@attribute irnr120 numeric
@attribute irnr135 numeric
@attribute irnr150 numeric
@attribute irnr165 numeric
@attribute irnr180 numeric
@attribute irnr195 numeric
@attribute irnr210 numeric
@attribute irnr225 numeric
@attribute irnr240 numeric
@attribute irnr255 numeric
@attribute irnr270 numeric
@attribute irnr285 numeric
@attribute irnr300 numeric
@attribute irnr315 numeric
@attribute irnr330 numeric
@attribute irnr345 numeric
@attribute irnr360 numeric
@attribute irnr375 numeric
@attribute irnr390 numeric
@attribute irnr405 numeric
@attribute irnr420 numeric
@attribute irnr435 numeric
@attribute irnr450 numeric
@attribute irnr465 numeric
@attribute irnr480 numeric
@attribute irnr495 numeric
@attribute irnr510 numeric
@attribute irnr525 numeric
@attribute irnr540 numeric
@attribute irnr555 numeric
@attribute irnr570 numeric
@attribute irnr585 numeric
@attribute irnr600 numeric
@attribute alpha0 numeric
@attribute alpha1 numeric
@attribute alpha2 numeric
@attribute alpha3 numeric
@attribute alpha4 numeric
@attribute alpha5 numeric
@attribute alpha6 numeric
@attribute alpha7 numeric
@attribute alpha8 numeric
@attribute alpha9 numeric
@attribute alpha10 numeric
@attribute alpha11 numeric
@attribute alpha12 numeric
@attribute alpha13 numeric
@attribute alpha14 numeric
@attribute alpha15 numeric
@attribute alpha16 numeric
@attribute alpha17 numeric
@attribute alpha18 numeric
@attribute alpha19 numeric
@attribute alpha20 numeric
@attribute alpha21 numeric
@attribute alpha22 numeric
@attribute alpha23 numeric
@attribute beta0 numeric
@attribute beta1 numeric
@attribute beta2 numeric
@attribute beta3 numeric
@attribute beta4 numeric
@attribute beta5 numeric
@attribute beta6 numeric
@attribute beta7 numeric
@attribute beta8 numeric
@attribute beta9 numeric
@attribute beta10 numeric
@attribute beta11 numeric
@attribute class {+,-,0}

@data
30.805844,30.88689,51.088159,68,68.468971,72.443081,76.537572,90.708324,105.004762,105.929222,107.354553,107.489534,0.286594,0.287348,0.475285,0.63262,0.636983,0.673955,0.712047,0.843881,0.976884,0.985484,0.998744,1,30.805844,0.081047,20.201269,16.911841,0.468971,3.97411,4.094491,14.170751,14.296438,0.92446,1.425331,0.134982,0.286594,0.000754,0.187937,0.157335,0.004363,0.036972,0.038092,0.131834,0.133003,0.0086,0.01326,0.001256,0,0,2,3,6,7,8,14,18,22,24,28,30,31,32,36,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0.05,0.075,0.15,0.175,0.2,0.35,0.45,0.55,0.6,0.7,0.75,0.775,0.8,0.9,0.975,0.975,0.975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,3,1,1,6,4,4,2,4,2,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.075,0.025,0.025,0.15,0.1,0.1,0.05,0.1,0.05,0.025,0.025,0.1,0.075,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.753887,15.753887,211.054604,223.054604,132.236358,132.236358,182,202,8.709837,336.709837,98.340192,73.340192,30.909184,177.909184,167.963757,23.963757,92.545658,36.545658,9.594643,297.594643,191.111357,224.111357,104.35536,55.35536,22,348,360,340,32,25,213,144,56,72,327,49,+
24.839485,36.891733,47.853944,60.827625,64.031242,68.117545,68.308125,74.330344,75.026662,83.006024,91.923882,95.587656,0.259861,0.385947,0.500629,0.636354,0.669869,0.712619,0.714612,0.777614,0.784899,0.868376,0.961671,1,24.839485,12.052249,10.962211,12.973681,3.203617,4.086303,0.19058,6.022218,0.696318,7.979362,8.917858,3.663775,0.259861,0.126086,0.114682,0.135725,0.033515,0.042749,0.001994,0.063002,0.007285,0.083477,0.093295,0.038329,0,1,2,3,8,10,12,14,15,17,19,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0.043478,0.086957,0.130435,0.347826,0.434783,0.521739,0.608696,0.652174,0.73913,0.826087,0.913043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0.043478,0.043478,0.217391,0.086957,0.086957,0.086957,0.043478,0.086957,0.086957,0.086957,0.086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.100908,320.100908,232.171458,239.171458,21.029592,19.029592,237.592425,246.592425,250.529706,276.529706,314.763642,334.763642,157.095552,141.095552,247.783926,276.783926,353.472475,11.472475,296.200515,325.200515,160.510237,129.510237,217.031766,156.031766,345,353,2,351,334,340,16,331,342,331,31,61,-
21.095023,34,49.040799,50.209561,62.39391,71.119618,78.568442,80.498447,80.622577,94.92102,105.209315,105.929222,0.199143,0.320969,0.462958,0.473992,0.589015,0.671388,0.741707,0.759927,0.761099,0.89608,0.993204,1,21.095023,12.904977,15.040799,1.168762,12.184349,8.725708,7.448824,1.930006,0.12413,14.298442,10.288295,0.719906,0.199143,0.121826,0.141989,0.011033,0.115023,0.082373,0.070319,0.01822,0.001172,0.134981,0.097124,0.006796,0,1,2,4,6,9,10,12,13,15,17,18,20,20,21,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0.043478,0.086957,0.173913,0.26087,0.391304,0.434783,0.521739,0.565217,0.652174,0.73913,0.782609,0.869565,0.869565,0.913043,0.913043,0.913043,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,3,1,2,1,2,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0.043478,0.086957,0.086957,0.130435,0.043478,0.086957,0.043478,0.086957,0.086957,0.043478,0.086957,0,0.043478,0,0,0.043478,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.440332,66.440332,201.072487,221.072487,9.587339,157.587339,38.806929,198.806929,166.5584,166.5584,55.354025,210.354025,220.579148,242.579148,19.565051,124.565051,270.125016,126.125016,193.344101,210.344101,226.892549,257.892549,180.594643,182.594643,22,340,212,200,360,205,338,255,144,343,329,358,-
39.408121,47.853944,48.259714,61.611687,62.39391,65.620119,81.688432,92,101.242284,101.833197,103.276328,108,0.36489,0.443092,0.446849,0.570479,0.577721,0.607594,0.756374,0.851852,0.937429,0.9429,0.956262,1,39.408121,8.445823,0.40577,13.351973,0.782223,3.226209,16.068314,10.311568,9.242284,0.590913,1.443131,4.723672,0.36489,0.078202,0.003757,0.123629,0.007243,0.029872,0.148781,0.095477,0.085577,0.005471,0.013362,0.043738,0,0,1,3,6,7,11,16,17,19,19,20,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0.043478,0.130435,0.26087,0.304348,0.478261,0.695652,0.73913,0.826087,0.826087,0.869565,0.913043,0.913043,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,3,1,4,5,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0.086957,0.130435,0.043478,0.173913,0.217391,0.043478,0.086957,0,0.043478,0.043478,0,0.043478,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.293309,337.293309,199.029592,201.029592,228.98065,245.98065,6.134022,344.134022,346.5584,346.5584,270.883139,292.883139,212.536157,221.536157,263,294,9.645038,169.645038,227.593134,255.593134,219.569355,230.569355,173,159,340,358,343,22,360,338,351,329,200,332,349,14,-
24.083189,68.308125,68.767725,83.630138,85.211502,90.338253,96.384646,101.552942,108,131.240238,133.843192,141.873183,0.169752,0.481473,0.484713,0.589471,0.600617,0.636754,0.679372,0.715801,0.761243,0.925053,0.9434,1,24.083189,44.224936,0.4596,14.862413,1.581363,5.126752,6.046393,5.168296,6.447058,23.240238,2.602954,8.029991,0.169752,0.311722,0.00324,0.104758,0.011146,0.036136,0.042618,0.036429,0.045442,0.16381,0.018347,0.0566,0,1,1,1,3,5,8,9,11,14,15,17,17,19,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0.043478,0.043478,0.043478,0.130435,0.217391,0.347826,0.391304,0.478261,0.608696,0.652174,0.73913,0.73913,0.826087,0.956522,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,2,3,1,2,3,1,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0.086957,0.086957,0.130435,0.043478,0.086957,0.130435,0.043478,0.086957,0,0.086957,0.130435,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.236358,139.236358,321.095552,337.095552,289.872408,312.872408,275.25866,300.25866,244.962289,199.962289,312.718589,343.718589,279.555964,321.555964,274.050978,319.050978,339,353,241.116861,144.116861,309.945396,345.945396,298.573921,343.573921,15,344,337,335,45,329,318,315,346,97,324,315,-
21.095023,39.92493,46.400431,49.497475,54.671748,61.611687,75.504967,94.031909,101.710373,102.396289,108.78419,121.80312,0.17319,0.327782,0.380946,0.406373,0.448853,0.50583,0.619894,0.771999,0.835039,0.84067,0.893115,1,21.095023,18.829906,6.475501,3.097044,5.174273,6.939939,13.89328,18.526943,7.678464,0.685916,6.387901,13.01893,0.17319,0.154593,0.053164,0.025427,0.042481,0.056977,0.114063,0.152106,0.06304,0.005631,0.052444,0.106885,0,1,2,5,6,7,10,11,12,13,16,17,19,20,20,21,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0.043478,0.086957,0.217391,0.26087,0.304348,0.434783,0.478261,0.521739,0.565217,0.695652,0.73913,0.826087,0.869565,0.869565,0.913043,0.913043,0.913043,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,1,1,1,3,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0.043478,0.130435,0.043478,0.043478,0.130435,0.043478,0.043478,0.043478,0.130435,0.043478,0.086957,0.043478,0,0.043478,0,0,0.043478,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.440332,268.440332,353.0679,175.0679,203.883139,245.883139,322.869898,132.869898,21.194429,198.194429,164.134022,186.134022,342.458752,109.458752,208.154942,252.154942,247.775656,125.775656,182.827447,221.827447,169.76806,193.76806,211.488501,264.488501,338,178,318,190,183,338,233,316,122,321,336,307,-
24.083189,87.618491,88.842557,91.923882,98.234414,112.044634,113.088461,115.433964,132.015151,132.136293,139.140217,141.548578,0.170141,0.618999,0.627647,0.649416,0.693998,0.791563,0.798937,0.815508,0.932649,0.933505,0.982986,1,24.083189,63.535302,1.224066,3.081324,6.310532,13.81022,1.043827,2.345503,16.581187,0.121143,7.003924,2.408361,0.170141,0.448859,0.008648,0.021769,0.044582,0.097565,0.007374,0.01657,0.117141,0.000856,0.049481,0.017014,0,1,1,1,1,3,5,8,10,12,14,15,17,17,18,20,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0.043478,0.043478,0.043478,0.043478,0.130435,0.217391,0.347826,0.434783,0.521739,0.608696,0.652174,0.73913,0.73913,0.782609,0.869565,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,2,3,2,2,2,1,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0,0.086957,0.086957,0.130435,0.086957,0.086957,0.086957,0.043478,0.086957,0,0.043478,0.086957,0.086957,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.236358,334.236358,285.952957,323.952957,245.689369,215.689369,309.510237,340.510237,272.38654,312.38654,274.65676,331.65676,302.198591,348.198591,269.479978,329.479978,323.131949,352.131949,236.602562,154.602562,215.565051,125.565051,210.695109,298.695109,345,322,30,329,320,303,314,300,331,82,90,272,-
44.14748,46.572524,49.497475,55.036352,60.74537,76.609399,85.211502,85.586214,88.842557,95.587656,97.948966,114.21471,0.386531,0.407763,0.433372,0.481867,0.531852,0.670749,0.746064,0.749345,0.777856,0.836912,0.857586,1,44.14748,2.425044,2.924951,5.538877,5.709019,15.864029,8.602103,0.374712,3.256344,6.745099,2.36131,16.265744,0.386531,0.021232,0.025609,0.048495,0.049985,0.138897,0.075315,0.003281,0.028511,0.059056,0.020674,0.142414,0,0,1,4,5,9,11,12,13,14,15,16,18,19,19,20,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0.043478,0.173913,0.217391,0.391304,0.478261,0.521739,0.565217,0.608696,0.652174,0.695652,0.782609,0.826087,0.826087,0.869565,0.956522,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,1,4,2,1,1,1,1,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0.130435,0.043478,0.173913,0.086957,0.043478,0.043478,0.043478,0.043478,0.043478,0.086957,0.043478,0,0.043478,0.086957,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.091893,17.091893,189.068583,137.068583,285.869898,15.869898,296.082565,23.082565,326.905243,34.905243,149.972387,89.972387,19.962289,64.962289,144.160061,262.160061,35.689369,65.689369,336.031766,37.031766,321.349876,37.349876,290.48625,20.48625,290,52,270,273,292,60,315,242,330,299,284,270,-
46.572524,50,62.03225,71.867934,77.781746,81.84131,100.26465,131.240238,131.605471,132.136293,133.794619,137.00365,0.339936,0.364954,0.452778,0.524569,0.567735,0.597366,0.731839,0.957932,0.960598,0.964473,0.976577,1,46.572524,3.427476,12.03225,9.835685,5.913811,4.059564,18.42334,30.975588,0.365233,0.530822,1.658325,3.209031,0.339936,0.025017,0.087824,0.071791,0.043165,0.029631,0.134473,0.226093,0.002666,0.003875,0.012104,0.023423,0,0,0,2,4,6,7,7,11,13,13,14,16,17,18,19,19,19,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0.086957,0.173913,0.26087,0.304348,0.304348,0.478261,0.565217,0.565217,0.608696,0.695652,0.73913,0.782609,0.826087,0.826087,0.826087,0.913043,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,1,0,4,2,0,1,2,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957,0.086957,0.086957,0.043478,0,0.173913,0.086957,0,0.043478,0.086957,0.043478,0.043478,0.043478,0,0,0.086957,0.043478,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.068583,9.068583,62,54,60.15239,230.15239,273.920876,55.920876,287,49,277.049373,56.049373,293.072456,53.072456,324.116861,61.116861,258.782644,40.782644,334.602562,56.602562,284.273689,52.273689,294.711892,47.711892,308,8,190,218,238,221,240,263,218,278,232,247,+
12.165525,50,76.609399,117.324337,118.532696,126.087271,137.306227,139.140217,146.710599,171.959298,174.071824,180.055547,0.067565,0.277692,0.425476,0.651601,0.658312,0.700269,0.762577,0.772763,0.814807,0.955035,0.966767,1,12.165525,37.834475,26.609399,40.714938,1.208359,7.554575,11.218956,1.83399,7.570382,25.248698,2.112527,5.983723,0.067565,0.210127,0.147784,0.226124,0.006711,0.041957,0.062308,0.010186,0.042045,0.140227,0.011733,0.033233,1,1,1,2,2,3,3,5,6,9,9,11,12,13,15,16,17,18,19,19,19,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0.043478,0.043478,0.043478,0.086957,0.086957,0.130435,0.130435,0.217391,0.26087,0.391304,0.391304,0.478261,0.521739,0.565217,0.652174,0.695652,0.73913,0.782609,0.826087,0.826087,0.826087,0.956522,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,2,1,3,0,2,1,1,2,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0.043478,0,0.043478,0,0.086957,0.043478,0.130435,0,0.086957,0.043478,0.043478,0.086957,0.043478,0.043478,0.043478,0.043478,0,0,0.130435,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.537678,222.537678,234,242,269.972387,329.972387,252.898247,42.898247,261.645975,31.645975,255.885792,42.885792,268.615979,36.615979,305.565051,35.565051,296.386972,41.386972,273.336294,34.336294,265.133103,41.133103,246.183657,36.183657,182,352,300,210,230,213,232,270,255,239,224,210,+
66.730802,72.173402,75.471849,80.622577,88.769364,101.0198,101.710373,109.590146,112.929181,118.663389,131.061054,131.529464,0.507345,0.548724,0.573802,0.612962,0.674901,0.768039,0.77329,0.833198,0.858585,0.902181,0.996439,1,66.730802,5.4426,3.298447,5.150728,8.146787,12.250436,0.690573,7.879772,3.339036,5.734208,12.397665,0.46841,0.507345,0.041379,0.025078,0.03916,0.061939,0.093138,0.00525,0.059909,0.025386,0.043596,0.094258,0.003561,0,0,0,0,2,5,7,10,13,17,17,17,18,20,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0.086957,0.217391,0.304348,0.434783,0.565217,0.73913,0.73913,0.73913,0.782609,0.869565,0.913043,0.913043,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,3,2,3,3,4,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957,0.130435,0.086957,0.130435,0.130435,0.173913,0,0,0.043478,0.086957,0.043478,0,0.043478,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.750474,175.750474,32.972496,207.972496,331.005383,135.005383,306.125016,90.125016,96.479434,92.479434,277.514557,209.514557,305.775656,67.775656,3.604088,164.604088,338.610688,122.610688,286.837796,230.837796,27.251054,199.251054,270.876265,159.876265,194,185,196,216,4,68,238,199,216,56,188,111,+
85.866175,88.769364,107.967588,128.600156,129.6341,143.934013,144.450684,146.123236,154.563903,163.768129,168.573426,168.715737,0.50894,0.526148,0.639938,0.76223,0.768358,0.853116,0.856178,0.866091,0.91612,0.970675,0.999157,1,85.866175,2.903189,19.198224,20.632568,1.033945,14.299912,0.516671,1.672552,8.440667,9.204226,4.805297,0.142311,0.50894,0.017208,0.11379,0.122292,0.006128,0.084757,0.003062,0.009913,0.050029,0.054555,0.028482,0.000843,0,0,0,0,0,2,2,3,5,8,10,14,16,17,20,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0.086957,0.086957,0.130435,0.217391,0.347826,0.434783,0.608696,0.695652,0.73913,0.869565,0.956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,1,2,3,2,4,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957,0,0.043478,0.086957,0.130435,0.086957,0.173913,0.086957,0.043478,0.130435,0.086957,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.266638,140.266638,272.479434,276.479434,310.580924,120.580924,348.219209,167.219209,343.43987,159.43987,344.225998,143.225998,321.742437,126.742437,297.353297,105.353297,335.802332,132.802332,286.573031,74.573031,11.623247,48.623247,323.691769,113.691769,181,356,190,181,184,201,195,192,203,212,323,210,+
25.059928,27.073973,37,39.92493,50.209561,83.240615,101.242284,118.663389,128.763349,141.904898,148.660687,155.080624,0.161593,0.17458,0.238586,0.257446,0.323764,0.536757,0.652836,0.765172,0.830299,0.91504,0.958603,1,25.059928,2.014045,9.926027,2.92493,10.284631,33.031054,18.001669,17.421106,10.099959,13.141549,6.75579,6.419937,0.161593,0.012987,0.064006,0.018861,0.066318,0.212993,0.116079,0.112336,0.065127,0.08474,0.043563,0.041397,0,2,4,5,5,6,7,8,9,11,12,13,14,18,18,20,20,20,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0.086957,0.173913,0.217391,0.217391,0.26087,0.304348,0.347826,0.391304,0.478261,0.521739,0.565217,0.608696,0.782609,0.782609,0.869565,0.869565,0.869565,0.913043,0.913043,0.913043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,0,1,1,1,1,2,1,1,1,4,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957,0.086957,0.043478,0,0.043478,0.043478,0.043478,0.043478,0.086957,0.043478,0.043478,0.043478,0.173913,0,0.086957,0,0,0.043478,0,0,0.086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.61046,79.61046,247.236395,242.236395,153,98,355.0679,173.0679,18.806929,218.806929,11.659808,231.659808,349.645038,189.645038,50.837796,106.837796,19.888188,241.888188,2.093821,219.093821,352.653824,194.653824,24.282492,255.282492,12,5,55,182,160,140,160,304,138,143,158,129,-
